seq_id,start,end,strand,feat_id,feat_type,gene,desc
"REL606",3507174,3508514,-1,"ECB_03287","CDS","gntU","gluconate transporter, low affinity GNT 1 system"
"REL606",3508518,3509045,-1,"ECB_03288","gene","gntK",""
"REL606",3508518,3509045,-1,"ECB_03288","CDS","gntK","gluconate kinase 2"
"REL606",3509184,3510179,-1,"ECB_03289","gene","gntR",""
"REL606",3509184,3510179,-1,"ECB_03289","CDS","gntR","DNA-binding transcriptional repressor"
"REL606",3510403,3511098,-1,"ECB_03290","gene","yhhW",""
"REL606",3510403,3511098,-1,"ECB_03290","CDS","yhhW","hypothetical protein"
"REL606",3511221,3512258,-1,"ECB_03291","gene","yhhX",""
"REL606",3511221,3512258,-1,"ECB_03291","CDS","yhhX","predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain"
"REL606",3512591,3513079,1,"ECB_03292","gene","yhhY",""
"REL606",3512591,3513079,1,"ECB_03292","CDS","yhhY","predicted acetyltransferase"
"REL606",3513316,3514494,1,"ECB_03293","gene","yhhZ",""
"REL606",3513316,3514494,1,"ECB_03293","CDS","yhhZ","hypothetical protein"
"REL606",3514494,3514985,1,"ECB_03294","gene","yrhA",""
"REL606",3514494,3514985,1,"ECB_03294","CDS","yrhA","hypothetical protein"
"REL606",3515435,3515719,1,"ECB_03295","gene","yrhB",""
"REL606",3515435,3515719,1,"ECB_03295","CDS","yrhB","hypothetical protein"
"REL606",3515757,3517499,-1,"ECB_03296","gene","ggt",""
"REL606",3515757,3517499,-1,"ECB_03296","CDS","ggt","gamma-glutamyltranspeptidase periplasmic precursor"
"REL606",3517619,3518059,1,"ECB_03297","gene","yhhA",""
"REL606",3517619,3518059,1,"ECB_03297","CDS","yhhA","hypothetical protein"
"REL606",3518046,3518789,-1,"ECB_03298","gene","ugpQ",""
"REL606",3518046,3518789,-1,"ECB_03298","CDS","ugpQ","cytoplasmic glycerophosphodiester phosphodiesterase"
"REL606",3518786,3519856,-1,"ECB_03299","gene","ugpC",""
"REL606",3518786,3519856,-1,"ECB_03299","CDS","ugpC","glycerol-3-phosphate transporter subunit"
"REL606",3519858,3520703,-1,"ECB_03300","gene","ugpE",""
"REL606",3519858,3520703,-1,"ECB_03300","CDS","ugpE","glycerol-3-phosphate transporter subunit"
"REL606",3520700,3521587,-1,"ECB_03301","gene","ugpA",""
"REL606",3520700,3521587,-1,"ECB_03301","CDS","ugpA","glycerol-3-phosphate transporter subunit"
"REL606",3521685,3523001,-1,"ECB_03302","gene","ugpB",""
"REL606",3521685,3523001,-1,"ECB_03302","CDS","ugpB","glycerol-3-phosphate transporter subunit"
"REL606",3523398,3524111,-1,"ECB_03303","gene","livF",""
"REL606",3523398,3524111,-1,"ECB_03303","CDS","livF","leucine/isoleucine/valine transporter subunit"
"REL606",3524113,3524880,-1,"ECB_03304","gene","livG",""
"REL606",3524113,3524880,-1,"ECB_03304","CDS","livG","leucine/isoleucine/valine transporter subunit"
"REL606",3524877,3526154,-1,"ECB_03305","gene","livM",""
"REL606",3524877,3526154,-1,"ECB_03305","CDS","livM","leucine/isoleucine/valine transporter subunit"
"REL606",3526151,3527077,-1,"ECB_03306","gene","livH",""
"REL606",3526151,3527077,-1,"ECB_03306","CDS","livH","leucine/isoleucine/valine transporter subunit"
"REL606",3527125,3528234,-1,"ECB_03307","gene","livK",""
"REL606",3527125,3528234,-1,"ECB_03307","CDS","livK","leucine transporter subunit"
"REL606",3528658,3529041,1,"ECB_03308","gene","yhhK",""
"REL606",3528658,3529041,1,"ECB_03308","CDS","yhhK","hypothetical protein"
"REL606",3529240,3530343,-1,"ECB_03309","gene","livJ",""
"REL606",3529240,3530343,-1,"ECB_03309","CDS","livJ","leucine/isoleucine/valine transporter subunit"
"REL606",3530614,3531468,-1,"ECB_03310","gene","rpoH",""
"REL606",3530614,3531468,-1,"ECB_03310","CDS","rpoH","RNA polymerase sigma factor"
"REL606",3531713,3532771,-1,"ECB_03311","gene","ftsX",""
"REL606",3531713,3532771,-1,"ECB_03311","CDS","ftsX","predicted transporter subunit: membrane component of ABC superfamily"
"REL606",3532764,3533432,-1,"ECB_03312","gene","ftsE",""
"REL606",3532764,3533432,-1,"ECB_03312","CDS","ftsE","predicted transporter subunit: ATP-binding component of ABC superfamily"
"REL606",3533435,3534931,-1,"ECB_03313","gene","ftsY",""
"REL606",3533435,3534931,-1,"ECB_03313","CDS","ftsY","fused Signal Recognition Particle (SRP) receptor: membrane binding protein/conserved protein"
"REL606",3535081,3535677,1,"ECB_03314","gene","yhhF",""
"REL606",3535081,3535677,1,"ECB_03314","CDS","yhhF","predicted methyltransferase"
"REL606",3535667,3535936,1,"ECB_03315","gene","yhhL",""
"REL606",3535667,3535936,1,"ECB_03315","CDS","yhhL","conserved inner membrane protein"
"REL606",3535939,3536298,-1,"ECB_03316","gene","yhhM",""
"REL606",3535939,3536298,-1,"ECB_03316","CDS","yhhM","hypothetical protein"
"REL606",3536439,3537065,1,"ECB_03317","gene","yhhN",""
"REL606",3536439,3537065,1,"ECB_03317","CDS","yhhN","conserved inner membrane protein"
"REL606",3537139,3539337,1,"ECB_03318","gene","zntA",""
"REL606",3537139,3539337,1,"ECB_03318","CDS","zntA","zinc, cobalt and lead efflux system"
"REL606",3539439,3539684,-1,"ECB_03319","gene","sirA",""
"REL606",3539439,3539684,-1,"ECB_03319","CDS","sirA","cell developmental protein SirA"
"REL606",3539905,3540570,1,"ECB_03320","gene","yhhQ",""
"REL606",3539905,3540570,1,"ECB_03320","CDS","yhhQ","conserved inner membrane protein"
"REL606",3540643,3541200,1,"ECB_03321","gene","dcrB",""
"REL606",3540643,3541200,1,"ECB_03321","CDS","dcrB","periplasmic protein"
"REL606",3541204,3542421,-1,"ECB_03322","gene","yhhS",""
"REL606",3541204,3542421,-1,"ECB_03322","CDS","yhhS","predicted transporter"
"REL606",3542553,3543602,1,"ECB_03323","gene","yhhT",""
"REL606",3542553,3543602,1,"ECB_03323","CDS","yhhT","predicted inner membrane protein"
"REL606",3543657,3544244,1,"ECB_03324","gene","acpT",""
"REL606",3543657,3544244,1,"ECB_03324","CDS","acpT","holo-(acyl carrier protein) synthase 2"
"REL606",3544355,3545929,1,"ECB_03325","gene","nikA",""
"REL606",3544355,3545929,1,"ECB_03325","CDS","nikA","nickel transporter subunit"
"REL606",3545929,3546873,1,"ECB_03326","gene","nikB",""
"REL606",3545929,3546873,1,"ECB_03326","CDS","nikB","nickel transporter subunit"
"REL606",3546870,3547703,1,"ECB_03327","gene","nikC",""
"REL606",3546870,3547703,1,"ECB_03327","CDS","nikC","nickel transporter subunit"
"REL606",3547703,3548467,1,"ECB_03328","gene","nikD",""
"REL606",3547703,3548467,1,"ECB_03328","CDS","nikD","nickel transporter subunit"
"REL606",3548464,3549270,1,"ECB_03329","gene","nikE",""
"REL606",3548464,3549270,1,"ECB_03329","CDS","nikE","nickel transporter subunit"
"REL606",3549276,3549677,1,"ECB_03330","gene","nikR",""
"REL606",3549276,3549677,1,"ECB_03330","CDS","nikR","nickel responsive regulator"
"REL606",3549880,3554115,1,"ECB_03331","gene","rhsB",""
"REL606",3549880,3554115,1,"ECB_03331","CDS","rhsB","rhsB element core protein RshB"
"REL606",3554087,3554470,1,"ECB_03332","gene","yhhH",""
"REL606",3554087,3554470,1,"ECB_03332","CDS","yhhH","hypothetical protein"
"REL606",3554575,3554820,1,"ECB_03333","gene","yrhC","also pseudo in K-12 MG1655"
"REL606",3554575,3554820,1,"ECB_03333","CDS","yrhC","b4552; predicted protein fragment"
"REL606",3555066,3556202,1,"ECB_03334","gene","yhhI",""
"REL606",3555066,3556202,1,"ECB_03334","CDS","yhhI","predicted transposase"
"REL606",3556367,3557491,-1,"ECB_03335","gene","yhhJ",""
"REL606",3556367,3557491,-1,"ECB_03335","CDS","yhhJ","predicted transporter subunit: membrane component of ABC superfamily"
"REL606",3557491,3560226,-1,"ECB_03336","gene","yhiH",""
"REL606",3557491,3560226,-1,"ECB_03336","CDS","yhiH","fused ribosome-associated ATPase: ATP-binding protein/ATP-binding protein/predicted membrane protein"
"REL606",3560223,3561290,-1,"ECB_03337","gene","yhiI",""
"REL606",3560223,3561290,-1,"ECB_03337","CDS","yhiI","predicted HlyD family secretion protein"
"REL606",3561656,3563278,-1,"ECB_03338","gene","yhiJ",""
"REL606",3561656,3563278,-1,"ECB_03338","CDS","yhiJ","hypothetical protein"
"REL606",3563540,3565147,-1,"ECB_03339","gene","yhiKL","separated in K-12 MG1655"
"REL606",3563540,3565147,-1,"ECB_03339","CDS","yhiKL","hypothetical protein"
"REL606",3565530,3566582,1,"ECB_03340","gene","yhiM",""
"REL606",3565530,3566582,1,"ECB_03340","CDS","yhiM","conserved inner membrane protein"
"REL606",3566897,3568099,-1,"ECB_03341","gene","yhiN",""
"REL606",3566897,3568099,-1,"ECB_03341","CDS","yhiN","predicted oxidoreductase with FAD/NAD(P)-binding domain"
"REL606",3568331,3569830,1,"ECB_03342","gene","pitA",""
"REL606",3568331,3569830,1,"ECB_03342","CDS","pitA","phosphate transporter, low-affinity"
"REL606",3570074,3570409,-1,"ECB_03343","gene","yhiO",""
"REL606",3570074,3570409,-1,"ECB_03343","CDS","yhiO","universal stress protein UspB"
"REL606",3570800,3571234,1,"ECB_03344","gene","uspA",""
"REL606",3570800,3571234,1,"ECB_03344","CDS","uspA","universal stress global response regulator"
"REL606",3571552,3573021,1,"ECB_03345","gene","yhiP",""
"REL606",3571552,3573021,1,"ECB_03345","CDS","yhiP","predicted transporter"
"REL606",3573070,3573822,-1,"ECB_03346","gene","yhiQ",""
"REL606",3573070,3573822,-1,"ECB_03346","CDS","yhiQ","predicted SAM-dependent methyltransferase"
"REL606",3573830,3575872,-1,"ECB_03347","gene","prlC",""
"REL606",3573830,3575872,-1,"ECB_03347","CDS","prlC","oligopeptidase A"
"REL606",3576075,3576917,1,"ECB_03348","gene","yhiR",""
"REL606",3576075,3576917,1,"ECB_03348","CDS","yhiR","predicted DNA (exogenous) processing protein"
"REL606",3576989,3578341,1,"ECB_03349","gene","gor",""
"REL606",3576989,3578341,1,"ECB_03349","CDS","gor","glutathione reductase"
"REL606",3579218,3579571,1,"ECB_03350","gene","arsR",""
"REL606",3579218,3579571,1,"ECB_03350","CDS","arsR","DNA-binding transcriptional repressor"
"REL606",3579625,3580914,1,"ECB_03351","gene","arsB",""
"REL606",3579625,3580914,1,"ECB_03351","CDS","arsB","arsenite/antimonite transporter"
"REL606",3580927,3581352,1,"ECB_03352","gene","arsC",""
"REL606",3580927,3581352,1,"ECB_03352","CDS","arsC","arsenate reductase"
"REL606",3581981,3583204,1,"ECB_03353","gene","yhiS",""
"REL606",3581981,3583204,1,"ECB_03353","CDS","yhiS","hypothetical protein"
"REL606",3583452,3584018,1,"ECB_03354","gene","slp",""
"REL606",3583452,3584018,1,"ECB_03354","CDS","slp","outer membrane lipoprotein"
"REL606",3584174,3584704,1,"ECB_03355","gene","yhiF",""
"REL606",3584174,3584704,1,"ECB_03355","CDS","yhiF","predicted DNA-binding ranscriptional regulator"
"REL606",3584746,3585393,-1,"ECB_03356","gene","yhiD",""
"REL606",3584746,3585393,-1,"ECB_03356","CDS","yhiD","predicted Mg(2+) transport ATPase inner membrane protein"
"REL606",3585457,3585783,-1,"ECB_03357","gene","hdeB",""
"REL606",3585457,3585783,-1,"ECB_03357","CDS","hdeB","acid-resistance protein"
"REL606",3585899,3586231,-1,"ECB_03358","gene","hdeA",""
"REL606",3585899,3586231,-1,"ECB_03358","CDS","hdeA","stress response protein acid-resistance protein"
"REL606",3586486,3587058,1,"ECB_03359","gene","hdeD",""
"REL606",3586486,3587058,1,"ECB_03359","CDS","hdeD","acid-resistance membrane protein"
"REL606",3587857,3588384,1,"ECB_03360","gene","yhiE",""
"REL606",3587857,3588384,1,"ECB_03360","CDS","yhiE","DNA-binding transcriptional activator"
"REL606",3588723,3589880,1,"ECB_03361","gene","yhiU",""
"REL606",3588723,3589880,1,"ECB_03361","CDS","yhiU","multidrug resistance efflux transporter"
"REL606",3589905,3593018,1,"ECB_03362","gene","yhiV",""
"REL606",3589905,3593018,1,"ECB_03362","CDS","yhiV","multidrug transporter, RpoS-dependent"
"REL606",3593381,3594109,-1,"ECB_03363","gene","yhiW",""
"REL606",3593381,3594109,-1,"ECB_03363","CDS","yhiW","DNA-binding transcriptional activator"
"REL606",3594477,3595301,-1,"ECB_03364","gene","gadX",""
"REL606",3594477,3595301,-1,"ECB_03364","CDS","gadX","DNA-binding transcriptional dual regulator"
"REL606",3595671,3597071,-1,"ECB_03365","gene","gadA",""
"REL606",3595671,3597071,-1,"ECB_03365","CDS","gadA","glutamate decarboxylase A, PLP-dependent"
"REL606",3597282,3598679,-1,"ECB_03366","gene","yhjA",""
"REL606",3597282,3598679,-1,"ECB_03366","CDS","yhjA","predicted cytochrome C peroxidase"
"REL606",3599084,3600733,1,"ECB_03367","gene","treF",""
"REL606",3599084,3600733,1,"ECB_03367","CDS","treF","cytoplasmic trehalase"
"REL606",3600784,3601386,-1,"ECB_03368","gene","yhjB",""
"REL606",3600784,3601386,-1,"ECB_03368","CDS","yhjB","predicted DNA-binding response regulator in two-component regulatory system"
"REL606",3601834,3602805,1,"ECB_03369","gene","yhjC",""
"REL606",3601834,3602805,1,"ECB_03369","CDS","yhjC","predicted DNA-binding transcriptional regulator"
"REL606",3602854,3603867,1,"ECB_03370","gene","yhjD",""
"REL606",3602854,3603867,1,"ECB_03370","CDS","yhjD","conserved inner membrane protein"
"REL606",3604278,3605600,1,"ECB_03371","gene","yhjE",""
"REL606",3604278,3605600,1,"ECB_03371","CDS","yhjE","predicted transporter"
"REL606",3605782,3607857,-1,"ECB_03372","gene","yhjG",""
"REL606",3605782,3607857,-1,"ECB_03372","CDS","yhjG","predicted outer membrane biogenesis protein"
"REL606",3607912,3608679,-1,"ECB_03373","gene","yhjH",""
"REL606",3607912,3608679,-1,"ECB_03373","CDS","yhjH","EAL domain containing protein involved in flagellar function"
"REL606",3608911,3609840,1,"ECB_03374","gene","kdgK",""
"REL606",3608911,3609840,1,"ECB_03374","CDS","kdgK","ketodeoxygluconokinase"
"REL606",3609936,3611432,-1,"ECB_03375","gene","yhjJ",""
"REL606",3609936,3611432,-1,"ECB_03375","CDS","yhjJ","predicted zinc-dependent peptidase"
"REL606",3611653,3612939,-1,"ECB_03376","gene","dctA",""
"REL606",3611653,3612939,-1,"ECB_03376","CDS","dctA","C4-dicarboxylate transport protein"
"REL606",3613122,3615071,-1,"ECB_03377","gene","yhjK",""
"REL606",3613122,3615071,-1,"ECB_03377","CDS","yhjK","predicted diguanylate cyclase"
"REL606",3615192,3618665,-1,"ECB_03378","gene","bcsC",""
"REL606",3615192,3618665,-1,"ECB_03378","CDS","bcsC","cellulose synthase subunit"
"REL606",3618647,3619753,-1,"ECB_03379","gene","bcsZ",""
"REL606",3618647,3619753,-1,"ECB_03379","CDS","bcsZ","endo-1,4-D-glucanase"
"REL606",3619760,3622099,-1,"ECB_03380","gene","yhjN",""
"REL606",3619760,3622099,-1,"ECB_03380","CDS","yhjN","regulator of cellulose synthase, cyclic di-GMP binding"
"REL606",3622110,3624728,-1,"ECB_03381","gene","yhjO",""
"REL606",3622110,3624728,-1,"ECB_03381","CDS","yhjO","cellulose synthase, catalytic subunit"
"REL606",3624725,3625462,-1,"ECB_03382","gene","yhjQ",""
"REL606",3624725,3625462,-1,"ECB_03382","CDS","yhjQ","b3534; cell division protein (chromosome partitioning ATPase)"
"REL606",3625489,3625677,-1,"ECB_03383","gene","yhjR",""
"REL606",3625489,3625677,-1,"ECB_03383","CDS","yhjR","hypothetical protein"
"REL606",3625950,3627521,1,"ECB_03384","gene","yhjS",""
"REL606",3625950,3627521,1,"ECB_03384","CDS","yhjS","hypothetical protein"
"REL606",3627521,3627709,1,"ECB_03385","gene","yhjT",""
"REL606",3627521,3627709,1,"ECB_03385","CDS","yhjT","hypothetical protein"
"REL606",3627706,3629385,1,"ECB_03386","gene","yhjU",""
"REL606",3627706,3629385,1,"ECB_03386","CDS","yhjU","predicted inner membrane protein"
"REL606",3629472,3629579,-1,"ECB_03387","gene","ldrD",""
"REL606",3629472,3629579,-1,"ECB_03387","CDS","ldrD","toxic polypeptide, small"
"REL606",3629955,3630062,-1,"ECB_03388","gene","ldrD",""
"REL606",3629955,3630062,-1,"ECB_03388","CDS","ldrD","toxic polypeptide, small"
"REL606",3630438,3630545,-1,"ECB_03389","gene","ldrD",""
"REL606",3630438,3630545,-1,"ECB_03389","CDS","ldrD","toxic polypeptide, small"
"REL606",3631021,3632292,1,"ECB_03390","gene","yhjV",""
"REL606",3631021,3632292,1,"ECB_03390","CDS","yhjV","predicted transporter"
"REL606",3632322,3633326,-1,"ECB_03391","gene","dppF",""
"REL606",3632322,3633326,-1,"ECB_03391","CDS","dppF","dipeptide transporter"
"REL606",3633323,3634306,-1,"ECB_03392","gene","dppD",""
"REL606",3633323,3634306,-1,"ECB_03392","CDS","dppD","dipeptide transporter"
"REL606",3634317,3635219,-1,"ECB_03393","gene","dppC",""
"REL606",3634317,3635219,-1,"ECB_03393","CDS","dppC","dipeptide transporter"
"REL606",3635229,3636248,-1,"ECB_03394","gene","dppB",""
"REL606",3635229,3636248,-1,"ECB_03394","CDS","dppB","dipeptide transporter"
"REL606",3636556,3638163,-1,"ECB_03395","gene","dppA",""
"REL606",3636556,3638163,-1,"ECB_03395","CDS","dppA","dipeptide transporter"
"REL606",3639074,3639150,-1,"ECB_t00062","gene","proK",""
"REL606",3639074,3639150,-1,"ECB_t00062","tRNA","proK","tRNA-Pro"
"REL606",3639242,3640933,-1,"ECB_03396","gene","yhjW",""
"REL606",3639242,3640933,-1,"ECB_03396","CDS","yhjW","predicted metal dependent hydrolase"
"REL606",3641257,3642465,-1,"ECB_03397","gene","yhjX",""
"REL606",3641257,3642465,-1,"ECB_03397","CDS","yhjX","predicted transporter"
"REL606",3642694,3643392,-1,"ECB_03398","gene","yhjY",""
"REL606",3642694,3643392,-1,"ECB_03398","CDS","yhjY","hypothetical protein"
"REL606",3643550,3644113,1,"ECB_03399","gene","tag",""
"REL606",3643550,3644113,1,"ECB_03399","CDS","tag","3-methyl-adenine DNA glycosylase I, constitutive"
"REL606",3644110,3644550,1,"ECB_03400","gene","yiaC",""
"REL606",3644110,3644550,1,"ECB_03400","CDS","yiaC","predicted acyltransferase with acyl-CoA N-acyltransferase domain"
"REL606",3644519,3646798,-1,"ECB_03401","gene","bisC",""
"REL606",3644519,3646798,-1,"ECB_03401","CDS","bisC","biotin sulfoxide reductase"
"REL606",3647005,3647664,1,"ECB_03402","gene","yiaD",""
"REL606",3647005,3647664,1,"ECB_03402","CDS","yiaD","predicted outer membrane lipoprotien"
"REL606",3647768,3648742,1,"ECB_03403","gene","tkrA",""
"REL606",3647768,3648742,1,"ECB_03403","CDS","tkrA","2-ketoaldonate reductase/glyoxylate reductase B"
"REL606",3648792,3649502,-1,"ECB_03404","gene","yiaF",""
"REL606",3648792,3649502,-1,"ECB_03404","CDS","yiaF","hypothetical protein"
"REL606",3649936,3650226,1,"ECB_03405","gene","yiaG",""
"REL606",3649936,3650226,1,"ECB_03405","CDS","yiaG","predicted transcriptional regulator"
"REL606",3650507,3650719,1,"ECB_03406","gene","cspA",""
"REL606",3650507,3650719,1,"ECB_03406","CDS","cspA","major cold shock protein"
"REL606",3650906,3651058,-1,"ECB_03407","gene","hokA",""
"REL606",3650906,3651058,-1,"ECB_03407","CDS","hokA","toxic polypeptide, small"
"REL606",3651091,3652533,1,,"repeat_region","IS150","repeat region"
"REL606",3651138,3651659,1,"ECB_03408","gene","insJ-4",""
"REL606",3651138,3651659,1,"ECB_03408","CDS","insJ-4","IS150 hypothetical protein"
"REL606",3651656,3652507,1,"ECB_03409","gene","insK-4",""
"REL606",3651656,3652507,1,"ECB_03409","CDS","insK-4","IS150 putative transposase"
"REL606",3652786,3654855,-1,"ECB_03410","gene","glyS",""
"REL606",3652786,3654855,-1,"ECB_03410","CDS","glyS","glycyl-tRNA synthetase subunit beta"
"REL606",3654865,3655776,-1,"ECB_03411","gene","glyQ",""
"REL606",3654865,3655776,-1,"ECB_03411","CDS","glyQ","glycyl-tRNA synthetase subunit alpha"
"REL606",3655871,3656170,-1,"ECB_03412","gene","ECB_03412",""
"REL606",3655871,3656170,-1,"ECB_03412","CDS","ECB_03412","hypothetical protein"
"REL606",3656345,3657340,1,"ECB_03413","gene","yiaH",""
"REL606",3656345,3657340,1,"ECB_03413","CDS","yiaH","conserved inner membrane protein"
"REL606",3657382,3657819,-1,"ECB_03414","gene","yiaA",""
"REL606",3657382,3657819,-1,"ECB_03414","CDS","yiaA","conserved inner membrane protein"
"REL606",3657865,3658206,-1,"ECB_03415","gene","yiaB",""
"REL606",3657865,3658206,-1,"ECB_03415","CDS","yiaB","conserved inner membrane protein"
"REL606",3658375,3659829,-1,"ECB_03416","gene","xylB",""
"REL606",3658375,3659829,-1,"ECB_03416","CDS","xylB","xylulokinase"
"REL606",3659901,3661223,-1,"ECB_03417","gene","xylA",""
"REL606",3659901,3661223,-1,"ECB_03417","CDS","xylA","xylose isomerase"
"REL606",3661589,3662581,1,"ECB_03418","gene","xylF",""
"REL606",3661589,3662581,1,"ECB_03418","CDS","xylF","D-xylose transporter subunit"
"REL606",3662658,3664198,1,"ECB_03419","gene","xylG","frameshift"
"REL606",3662658,3663875,1,"ECB_03419","CDS","xylG","D-xylose transport protein (ABC superfamily, atp_bind); b3567_1"
"REL606",3663872,3664198,1,"ECB_03419","CDS","xylG","D-xylose transport protein (ABC superfamily, atp_bind); b3567_2"
"REL606",3664176,3665357,1,"ECB_03420","gene","xylH",""
